serial_no,floor_level,zone_id,date,time,ta,ta_runningAverage,tg,tg_runningAverage,rh,rh_runningAverage,a_s,a_s_runningAverage
416C1935,30,8,2019-05-26,18:35:00,24.92,23.35658899,25.06,23.61191827,44,53.01114488,0.01,0.02353731847
416C1935,30,8,2019-05-26,18:40:00,24.91,23.35711344,25.05,23.61240378,44,53.00810263,0.01,0.02353274814
416C1935,30,8,2019-05-26,18:45:00,24.89,23.35763078,25.03,23.61288221,44,53.00506244,0.01,0.0235281809
416C1935,30,8,2019-05-26,18:50:00,24.88,23.3581444,25.02,23.61335695,44,53.00202429,0.01,0.02352361673
416C1935,30,8,2019-05-26,18:55:00,24.87,23.3586543,25,23.61382462,44,52.9989882,0.01,0.02351905565
416C1935,30,8,2019-05-26,19:00:00,24.86,23.35916049,25,23.61429198,44,52.99595415,0.01,0.02351449764
416C1935,30,8,2019-05-26,19:05:00,24.87,23.3596697,25,23.61475902,44,52.99292214,0.01,0.0235099427
416C1935,30,8,2019-05-26,19:10:00,24.86,23.3601752,24.98,23.615219,44,52.98989218,0.01,0.02350539084
416C1935,30,8,2019-05-26,19:15:00,24.86,23.36068036,24.97,23.61567531,44,52.98686426,0.01,0.02350084203
416C1935,30,8,2019-05-26,19:20:00,24.84,23.36117845,24.95,23.61612458,44,52.98383838,0.01,0.0234962963
416C1935,30,8,2019-05-26,19:25:00,24.82,23.36166947,24.95,23.61657354,44,52.98081454,0.01,0.02349175362
416C1935,30,8,2019-05-26,19:30:00,24.81,23.3621568,24.93,23.61701548,44,52.97779273,0.01,0.023487214
416C1935,30,8,2019-05-26,19:35:00,24.81,23.36264379,24.92,23.61745375,43,52.9744366,0.01,0.02348267743
416C1935,30,8,2019-05-26,19:40:00,24.8,23.3631271,24.91,23.61788837,43,52.97108272,0.011,0.02347848016
416C1935,30,8,2019-05-26,19:45:00,24.79,23.36360672,24.91,23.61832269,43,52.96773109,0.011,0.02347428571
416C1935,30,8,2019-05-26,19:50:00,24.78,23.36408266,24.91,23.61875672,43,52.96438172,0.01,0.02346975806
416C1935,30,8,2019-05-26,19:55:00,24.76,23.36455156,24.9,23.6191871,43,52.9610346,0.01,0.02346523346
416C1935,30,8,2019-05-26,20:00:00,24.75,23.36501679,24.88,23.61961048,43,52.95768972,0.011,0.02346104768
416C1935,30,8,2019-05-26,20:05:00,24.74,23.36547835,24.88,23.62003357,43,52.9543471,0.011,0.02345686472
416C1935,30,8,2019-05-26,20:10:00,24.73,23.36593624,24.87,23.62045302,43,52.95100671,0.011,0.02345268456
416C1935,30,8,2019-05-26,20:15:00,24.71,23.36638712,24.86,23.62086884,43,52.94766857,0.011,0.02344850721
416C1935,30,8,2019-05-26,20:20:00,24.72,23.36684105,24.84,23.62127767,43,52.94433266,0.011,0.02344433266
416C1935,30,8,2019-05-26,20:25:00,24.71,23.36729132,24.85,23.62168957,43,52.94099899,0.012,0.02344049614
416C1935,30,8,2019-05-26,20:30:00,24.7,23.36773794,24.84,23.62209786,43,52.93766756,0.012,0.0234366622
416C1935,30,8,2019-05-26,20:35:00,24.68,23.36817755,24.82,23.62249916,43,52.93433836,0.012,0.02343283082
416C1935,30,8,2019-05-26,20:40:00,24.67,23.36861353,24.8,23.6228935,43,52.93101139,0.011,0.02342866711
416C1935,30,8,2019-05-26,20:45:00,24.66,23.36904587,24.78,23.62328088,43,52.92768664,0.012,0.02342484098
416C1935,30,8,2019-05-26,20:50:00,24.64,23.36947122,24.78,23.62366801,43,52.92436412,0.011,0.02342068273
416C1935,30,8,2019-05-26,20:55:00,24.63,23.36989294,24.76,23.62404818,43,52.92104383,0.012,0.02341686183
416C1935,30,8,2019-05-26,21:00:00,24.61,23.37030769,24.76,23.62442809,43,52.91772575,0.012,0.02341304348
416C1935,30,8,2019-05-26,21:05:00,24.61,23.37072217,24.74,23.62480107,43,52.9144099,0.012,0.02340922768
416C1935,30,8,2019-05-26,21:10:00,24.6,23.37113302,24.73,23.62517045,43,52.91109626,0.012,0.02340541444
416C1935,30,8,2019-05-26,21:15:00,24.58,23.37153692,24.72,23.62553625,43,52.90778483,0.012,0.02340160374
416C1935,30,8,2019-05-26,21:20:00,24.58,23.37194055,24.71,23.62589846,43,52.90447562,0.013,0.02339812959
416C1935,30,8,2019-05-26,21:25:00,24.56,23.37233723,24.7,23.6262571,43,52.90116861,0.012,0.02339432387
416C1935,30,8,2019-05-26,21:30:00,24.54,23.37272697,24.67,23.62660547,43,52.89786382,0.012,0.02339052069
416C1935,30,8,2019-05-26,21:35:00,24.52,23.37310978,24.66,23.62695028,43,52.89456123,0.013,0.02338705372
416C1935,30,8,2019-05-26,21:40:00,24.51,23.37348899,24.33,23.62718479,42,52.89092728,0.012,0.0233832555
416C1935,30,8,2019-05-26,21:45:00,24.49,23.37386129,24.62,23.62751584,42,52.88729577,0.012,0.02337945982
416C1935,30,8,2019-05-26,21:50:00,24.48,23.37423,24.61,23.62784333,42,52.88366667,0.012,0.02337566667
416C1935,30,8,2019-05-26,21:55:00,24.46,23.3745918,24.59,23.62816395,42,52.88003999,0.013,0.02337220926
416C1935,30,8,2019-05-26,22:00:00,24.45,23.37495003,24.57,23.62847768,42,52.87641572,0.012,0.02336842105
416C1935,30,8,2019-05-26,22:05:00,24.43,23.37530137,24.57,23.62879121,42,52.87279387,0.013,0.02336496836
416C1935,30,8,2019-05-26,22:10:00,24.41,23.37564581,24.56,23.6291012,42,52.86917443,0.013,0.02336151798
416C1935,30,8,2019-05-26,22:15:00,24.4,23.37598669,24.53,23.629401,42,52.8655574,0.013,0.02335806988
416C1935,30,8,2019-05-26,22:20:00,24.39,23.37632402,24.52,23.62969727,42,52.86194278,0.013,0.02335462409
416C1935,30,8,2019-05-26,22:25:00,24.38,23.3766578,24.52,23.62999335,42,52.85833056,0.013,0.02335118058
416C1935,30,8,2019-05-26,22:30:00,24.37,23.37698803,24.5,23.63028258,42,52.85472074,0.013,0.02334773936
416C1935,30,8,2019-05-26,22:35:00,24.36,23.37731472,24.48,23.63056497,42,52.85111333,0.013,0.02334430043
416C1935,30,8,2019-05-26,22:40:00,24.35,23.37763787,24.47,23.63084385,42,52.84750831,0.013,0.02334086379
416C1935,30,8,2019-05-26,22:45:00,24.37,23.37796745,24.46,23.63111923,42,52.84390568,0.014,0.02333776154
416C1935,30,8,2019-05-26,22:50:00,24.38,23.37830013,24.45,23.6313911,42,52.84030544,0.014,0.02333466135
416C1935,30,8,2019-05-26,22:55:00,24.34,23.37861932,24.44,23.63165948,42,52.8367076,0.014,0.02333156323
416C1935,30,8,2019-05-26,23:00:00,24.31,23.37892833,24.42,23.63192104,42,52.83311214,0.013,0.02332813537
416C1935,30,8,2019-05-26,23:05:00,24.29,23.37923051,24.42,23.63218242,42,52.82951907,0.014,0.02332504146
416C1935,30,8,2019-05-26,23:10:00,24.29,23.37953249,24.42,23.63244363,42,52.82592838,0.014,0.0233219496
416C1935,30,8,2019-05-26,23:15:00,24.27,23.37982764,24.41,23.63270136,42,52.82234007,0.013,0.02331852834
416C1935,30,8,2019-05-26,23:20:00,24.26,23.38011928,24.39,23.63295229,42,52.81875414,0.014,0.02331544069
416C1935,30,8,2019-05-26,23:25:00,24.23,23.38040079,24.37,23.63319642,42,52.81517059,0.014,0.02331235508
416C1935,30,8,2019-05-26,23:30:00,24.23,23.38068212,24.35,23.63343377,42,52.8115894,0.014,0.02330927152
416C1935,30,8,2019-05-26,23:35:00,24.21,23.38095664,24.35,23.63367097,42,52.80801059,0.014,0.02330619
416C1935,30,8,2019-05-26,23:40:00,24.21,23.38123097,24.33,23.63390139,42,52.80443415,0.013,0.02330277962
416C1935,30,8,2019-05-26,23:45:00,24.21,23.38150513,24.32,23.63412835,42,52.80086007,0.014,0.02329970228
416C1935,30,8,2019-05-26,23:50:00,24.18,23.38176918,24.31,23.63435185,42,52.79728836,0.014,0.02329662698
416C1935,30,8,2019-05-26,23:55:00,24.17,23.38202975,24.29,23.6345686,42,52.79371901,0.013,0.02329322314
416C1935,30,8,2019-05-27,00:00:00,24.16,23.38228685,24.28,23.63478189,42,52.79015202,0.014,0.02329015202
416C1935,30,8,2019-05-27,00:05:00,24.14,23.38253717,24.28,23.63499504,42,52.78658738,0.014,0.02328708292
416C1935,30,8,2019-05-27,00:10:00,24.13,23.38278402,24.27,23.63520476,42,52.7830251,0.014,0.02328401585
416C1935,30,8,2019-05-27,00:15:00,24.11,23.3830241,24.25,23.63540773,42,52.77946517,0.014,0.02328095081
416C1935,30,8,2019-05-27,00:20:00,24.09,23.38325743,24.24,23.63560726,42,52.77590759,0.014,0.02327788779
416C1935,30,8,2019-05-27,00:25:00,24.08,23.3834873,24.23,23.63580337,42,52.77235236,0.014,0.02327482679
416C1935,30,8,2019-05-27,00:30:00,24.07,23.38371372,24.23,23.63599934,42,52.76879947,0.014,0.02327176781
416C1935,30,8,2019-05-27,00:35:00,24.06,23.3839367,24.22,23.63619189,42,52.76524893,0.014,0.02326871085
416C1935,30,8,2019-05-27,00:40:00,24.04,23.38415293,24.2,23.63637772,41,52.76137113,0.014,0.0232656559
416C1935,30,8,2019-05-27,00:45:00,24.04,23.38436903,24.19,23.63656013,41,52.75749588,0.015,0.02326293245
416C1935,30,8,2019-05-27,00:50:00,24.03,23.38458169,24.18,23.63673913,41,52.75362319,0.014,0.02325988142
416C1935,30,8,2019-05-27,00:55:00,24.01,23.38478762,24.17,23.63691472,41,52.74975305,0.015,0.02325716167
416C1935,30,8,2019-05-27,01:00:00,24.01,23.38499342,24.16,23.6370869,41,52.74588545,0.014,0.02325411455
416C1935,30,8,2019-05-27,01:05:00,24,23.38519579,24.14,23.63725239,41,52.7420204,0.015,0.02325139849
416C1935,30,8,2019-05-27,01:10:00,23.98,23.38539145,24.13,23.63741447,41,52.73815789,0.014,0.02324835526
416C1935,30,8,2019-05-27,01:15:00,23.98,23.38558698,24.13,23.63757646,41,52.73429793,0.015,0.02324564288
416C1935,30,8,2019-05-27,01:20:00,23.95,23.38577252,24.13,23.63773833,41,52.7304405,0.014,0.02324260355
416C1935,30,8,2019-05-27,01:25:00,23.95,23.38595794,24.09,23.63788695,41,52.72658561,0.014,0.02323956622
416C1935,30,8,2019-05-27,01:30:00,23.94,23.38613995,24.09,23.63803548,41,52.72273325,0.014,0.02323653088
416C1935,30,8,2019-05-27,01:35:00,23.92,23.38631527,24.06,23.63817406,41,52.71888342,0.015,0.02323382594
416C1935,30,8,2019-05-27,01:40:00,23.91,23.3864872,24.06,23.63831254,41,52.71503611,0.015,0.02323112278
416C1935,30,8,2019-05-27,01:45:00,23.9,23.38665573,24.05,23.63844765,40,52.71086314,0.015,0.0232284214
416C1935,30,8,2019-05-27,01:50:00,23.89,23.38682087,24.04,23.6385794,40,52.70669291,0.014,0.0232253937
416C1935,30,8,2019-05-27,01:55:00,23.88,23.38698262,24.04,23.63871105,40,52.70252542,0.015,0.02322269597
416C1935,30,8,2019-05-27,02:00:00,23.87,23.38714098,24.03,23.63883934,40,52.69836066,0.015,0.02322
416C1935,30,8,2019-05-27,02:05:00,23.85,23.38729269,24.01,23.638961,40,52.69419862,0.015,0.0232173058
416C1935,30,8,2019-05-27,02:10:00,23.84,23.38744102,23.99,23.63907602,40,52.69003932,0.015,0.02321461337
416C1935,30,8,2019-05-27,02:15:00,23.83,23.38758598,23.99,23.63919096,40,52.68588274,0.014,0.02321159515
416C1935,30,8,2019-05-27,02:20:00,23.81,23.3877243,23.98,23.63930255,40,52.68172888,0.015,0.02320890635
416C1935,30,8,2019-05-27,02:25:00,23.8,23.38785925,23.98,23.63941408,40,52.67757774,0.015,0.02320621931
416C1935,30,8,2019-05-27,02:30:00,23.8,23.38799411,23.96,23.63951898,40,52.67342932,0.014,0.02320320681
416C1935,30,8,2019-05-27,02:35:00,23.79,23.38812561,23.94,23.63961727,40,52.66928361,0.015,0.02320052339
416C1935,30,8,2019-05-27,02:40:00,23.77,23.38825049,23.94,23.6397155,40,52.66514061,0.015,0.02319784173
416C1935,30,8,2019-05-27,02:45:00,23.75,23.38836875,23.92,23.63980713,40,52.66100033,0.015,0.02319516182
416C1935,30,8,2019-05-27,02:50:00,23.74,23.38848366,23.92,23.63989869,40,52.65686275,0.014,0.02319215686
416C1935,30,8,2019-05-27,02:55:00,23.73,23.38859523,23.91,23.63998693,40,52.65272787,0.015,0.02318948056
416C1935,30,8,2019-05-27,03:00:00,23.72,23.38870346,23.89,23.64006858,40,52.64859569,0.014,0.02318647943
416C1935,30,8,2019-05-27,03:05:00,23.72,23.38881162,23.89,23.64015018,40,52.64446621,0.015,0.02318380673
416C1935,30,8,2019-05-27,03:10:00,23.71,23.38891645,23.87,23.6402252,40,52.64033943,0.015,0.02318113577
416C1935,30,8,2019-05-27,03:15:00,23.71,23.38902121,23.87,23.64030016,40,52.63621533,0.015,0.02317846656
416C1935,30,8,2019-05-27,03:20:00,23.69,23.38911937,23.86,23.64037182,40,52.63209393,0.015,0.02317579909
416C1935,30,8,2019-05-27,03:25:00,23.68,23.38921422,23.85,23.64044017,40,52.62797522,0.015,0.02317313336
416C1935,30,8,2019-05-27,03:30:00,23.67,23.38930574,23.84,23.64050522,40,52.62385919,0.015,0.02317046936
416C1935,30,8,2019-05-27,03:35:00,23.66,23.38939394,23.83,23.64056696,40,52.61974585,0.015,0.0231678071
416C1935,30,8,2019-05-27,03:40:00,23.66,23.38948208,23.82,23.64062541,39,52.61530945,0.015,0.02316514658
416C1935,30,8,2019-05-27,03:45:00,23.65,23.38956692,23.81,23.64068056,39,52.61087594,0.015,0.02316248779
416C1935,30,8,2019-05-27,03:50:00,23.64,23.38964844,23.8,23.64073242,39,52.60644531,0.015,0.02315983073
416C1935,30,8,2019-05-27,03:55:00,23.62,23.3897234,23.81,23.6407875,39,52.60201757,0.015,0.0231571754
416C1935,30,8,2019-05-27,04:00:00,23.61,23.38979506,23.8,23.6408393,39,52.59759271,0.015,0.0231545218
416C1935,30,8,2019-05-27,04:05:00,23.61,23.38986667,23.8,23.64089106,39,52.59317073,0.015,0.02315186992
416C1935,30,8,2019-05-27,04:10:00,23.6,23.38993498,23.78,23.64093628,39,52.58875163,0.015,0.02314921977
416C1935,30,8,2019-05-27,04:15:00,23.59,23.39,23.77,23.64097823,39,52.58433539,0.015,0.02314657134
416C1935,30,8,2019-05-27,04:20:00,23.58,23.39006173,23.77,23.64102014,39,52.57992203,0.015,0.02314392463
416C1935,30,8,2019-05-27,04:25:00,23.56,23.39011692,23.77,23.64106203,39,52.57551153,0.014,0.02314095486
416C1935,30,8,2019-05-27,04:30:00,23.55,23.39016883,23.75,23.6410974,39,52.5711039,0.014,0.02313798701
416C1935,30,8,2019-05-27,04:35:00,23.55,23.39022071,23.75,23.64113275,39,52.56669912,0.014,0.0231350211
416C1935,30,8,2019-05-27,04:40:00,23.55,23.39027255,23.75,23.64116807,39,52.56229721,0.015,0.02313238157
416C1935,30,8,2019-05-27,04:45:00,23.54,23.39032112,23.73,23.64119689,39,52.55789815,0.015,0.02312974376
416C1935,30,8,2019-05-27,04:50:00,23.54,23.39036965,23.72,23.64122244,39,52.55350195,0.014,0.0231267834
416C1935,30,8,2019-05-27,04:55:00,23.54,23.39041815,23.72,23.64124797,39,52.54910859,0.014,0.02312382496
416C1935,30,8,2019-05-27,05:00:00,23.52,23.39046014,23.72,23.64127349,39,52.54471808,0.015,0.02312119248
416C1935,30,8,2019-05-27,05:05:00,23.52,23.39050211,23.7,23.64129252,39,52.54033042,0.015,0.02311856171
416C1935,30,8,2019-05-27,05:10:00,23.52,23.39054404,23.7,23.64131153,39,52.5359456,0.015,0.02311593264
416C1935,30,8,2019-05-27,05:15:00,23.51,23.39058271,23.69,23.64132729,39,52.53156361,0.015,0.02311330528
416C1935,30,8,2019-05-27,05:20:00,23.51,23.39062136,23.7,23.64134628,39,52.52718447,0.015,0.02311067961
416C1935,30,8,2019-05-27,05:25:00,23.5,23.39065675,23.68,23.64135878,39,52.52280815,0.015,0.02310805565
416C1935,30,8,2019-05-27,05:30:00,23.49,23.39068887,23.68,23.64137128,39,52.51843467,0.014,0.02310510996
416C1935,30,8,2019-05-27,05:35:00,23.48,23.39071775,23.67,23.64138054,39,52.51406402,0.015,0.02310248949
416C1935,30,8,2019-05-27,05:40:00,23.47,23.39074337,23.65,23.64138332,39,52.50969619,0.014,0.02309954751
416C1935,30,8,2019-05-27,05:45:00,23.46,23.39076575,23.63,23.64137964,39,52.50533118,0.014,0.02309660743
416C1935,30,8,2019-05-27,05:50:00,23.45,23.39078488,23.65,23.64138243,38,52.50064599,0.015,0.02309399225
416C1935,30,8,2019-05-27,05:55:00,23.45,23.390804,23.64,23.64138198,38,52.49596384,0.015,0.02309137875
416C1935,30,8,2019-05-27,06:00:00,23.44,23.39081988,23.64,23.64138154,38,52.4912847,0.015,0.02308876695
416C1935,30,8,2019-05-27,06:05:00,23.44,23.39083575,23.63,23.64137786,38,52.48660858,0.015,0.02308615682
416C1935,30,8,2019-05-27,06:10:00,23.43,23.39084839,23.62,23.64137097,38,52.48193548,0.015,0.02308354839
416C1935,30,8,2019-05-27,06:15:00,23.43,23.39086101,23.62,23.64136408,38,52.4772654,0.016,0.02308126411
416C1935,30,8,2019-05-27,06:20:00,23.42,23.39087041,23.6,23.64135074,38,52.47259832,0.016,0.0230789813
416C1935,30,8,2019-05-27,06:25:00,23.4,23.39087335,23.57,23.64132775,37,52.46761199,0.016,0.02307669997
416C1935,30,8,2019-05-27,06:30:00,23.38,23.39086985,23.54,23.6412951,36,52.4623067,0.017,0.02307474227
416C1935,30,8,2019-05-27,06:35:00,23.32,23.39084702,23.46,23.64123671,36,52.45700483,0.021,0.02307407407
416C1935,30,8,2019-05-27,06:40:00,23.25,23.39080167,23.34,23.64113973,35,52.45138442,0.022,0.02307372827
416C1935,30,8,2019-05-27,06:45:00,23.13,23.39071773,23.21,23.64100097,35,52.44576762,0.022,0.02307338268
416C1935,30,8,2019-05-27,06:50:00,23.05,23.39060811,23.11,23.64083012,35,52.44015444,0.027,0.02307464607
416C1935,30,8,2019-05-27,06:55:00,22.97,23.39047282,23.04,23.64063686,34,52.43422322,0.024,0.02307494371
416C1935,30,8,2019-05-27,07:00:00,22.9,23.39031511,22.98,23.64042444,34,52.42829582,0.026,0.02307588424
416C1935,30,8,2019-05-27,07:05:00,22.85,23.39014143,22.9,23.64018644,34,52.42237223,0.029,0.02307778849
416C1935,30,8,2019-05-27,07:10:00,22.8,23.3899518,22.83,23.63992609,34,52.41645244,0.029,0.02307969152
416C1935,30,8,2019-05-27,07:15:00,22.74,23.38974301,22.81,23.63965949,33,52.41021523,0.027,0.02308095085
416C1935,30,8,2019-05-27,07:20:00,22.68,23.38951509,22.79,23.63938664,33,52.40398202,0.027,0.02308220938
416C1935,30,8,2019-05-27,07:25:00,22.64,23.38927448,22.75,23.63910112,33,52.39775281,0.022,0.02308186196
416C1935,30,8,2019-05-27,07:30:00,22.62,23.3890276,22.72,23.63880616,33,52.3915276,0.026,0.02308279846
416C1935,30,8,2019-05-27,07:35:00,22.53,23.38875201,22.68,23.63849856,33,52.38530638,0.02,0.02308180943
416C1935,30,8,2019-05-27,07:40:00,22.52,23.38847338,22.7,23.63819756,33,52.37908916,0.02,0.02308082104
416C1935,30,8,2019-05-27,07:45:00,22.5,23.38818852,22.68,23.63789035,33,52.37287592,0.022,0.02308047451
416C1935,30,8,2019-05-27,07:50:00,22.49,23.38790064,22.67,23.63758013,33,52.36666667,0.043,0.02308685897
416C1935,30,8,2019-05-27,07:55:00,22.47,23.38760654,22.66,23.6372669,33,52.36046139,0.04,0.02309227812
416C1935,30,8,2019-05-27,08:00:00,22.47,23.38731262,22.71,23.63696989,33,52.35426009,0.026,0.02309320948
416C1935,30,8,2019-05-27,08:05:00,22.47,23.38701889,22.71,23.63667307,34,52.34838297,0.041,0.02309894332
416C1935,30,8,2019-05-27,08:10:00,22.47,23.38672535,22.75,23.63638924,34,52.3425096,0.016,0.02309667093
416C1935,30,8,2019-05-27,08:15:00,22.49,23.3864384,22.78,23.6361152,33,52.33632,0.02,0.02309568
416C1935,30,8,2019-05-27,08:20:00,22.51,23.38615803,22.79,23.63584453,33,52.33013436,0.016,0.02309341011
416C1935,30,8,2019-05-27,08:25:00,22.51,23.38587784,22.79,23.63557403,33,52.32395267,0.016,0.02309114167
416C1935,30,8,2019-05-27,08:30:00,22.48,23.38558824,22.78,23.63530051,33,52.31777494,0.022,0.02309079284
416C1935,30,8,2019-05-27,08:35:00,22.46,23.38529243,22.78,23.63502717,33,52.31160115,0.016,0.02308852669
416C1935,30,8,2019-05-27,08:40:00,22.44,23.38499042,22.76,23.6347476,33,52.30543131,0.034,0.02309201278
416C1935,30,8,2019-05-27,08:45:00,22.41,23.38467902,22.75,23.63446503,33,52.29926541,0.042,0.02309805174
416C1935,30,8,2019-05-27,08:50:00,22.39,23.38436143,22.76,23.63418582,33,52.29310345,0.027,0.02309929757
416C1935,30,8,2019-05-27,08:55:00,22.39,23.38404405,22.84,23.63393233,34,52.2872646,0.043,0.02310564954
416C1935,30,8,2019-05-27,09:00:00,22.41,23.38373325,22.87,23.63368858,34,52.28142948,0.032,0.02310848756
416C1935,30,8,2019-05-27,09:05:00,22.47,23.38344179,22.9,23.63345455,34,52.27559809,0.047,0.02311610845
416C1935,30,8,2019-05-27,09:10:00,22.49,23.38315689,22.94,23.63323342,34,52.26977041,0.043,0.02312244898
416C1935,30,8,2019-05-27,09:15:00,22.51,23.38287855,23,23.63303156,34,52.26394645,0.025,0.0231230475
416C1935,30,8,2019-05-27,09:20:00,22.54,23.38260994,23.01,23.63283301,34,52.2581262,0.032,0.02312587635
416C1935,30,8,2019-05-27,09:25:00,22.58,23.38235425,23.03,23.63264097,33,52.25199108,0.048,0.02313380057
416C1935,30,8,2019-05-27,09:30:00,22.59,23.38210191,23.06,23.6324586,33,52.24585987,0.032,0.0231366242
416C1935,30,8,2019-05-27,09:35:00,22.62,23.38185928,23.07,23.63227953,33,52.23973257,0.031,0.02313912767
416C1935,30,8,2019-05-27,09:40:00,22.65,23.38162635,23.14,23.63212285,33,52.23360917,0.028,0.02314067473
416C1935,30,8,2019-05-27,09:45:00,22.69,23.3814063,23.18,23.631979,33,52.22748966,0.028,0.02314222081
416C1935,30,8,2019-05-27,09:55:00,22.72,23.38119593,23.17,23.63183206,33,52.22137405,0.042,0.02314821883
416C1935,30,8,2019-05-27,10:00:00,22.76,23.38099841,23.2,23.63169475,33,52.21526232,0.032,0.02315103339
416C1935,30,8,2019-05-27,10:05:00,22.78,23.38080737,23.21,23.63156071,32,52.20883662,0.034,0.02315448188
416C1935,30,8,2019-05-27,10:10:00,22.78,23.38061646,23.16,23.63141087,32,52.202415,0.03,0.02315665713
416C1935,30,8,2019-05-27,10:15:00,22.79,23.38042884,23.18,23.63126747,32,52.19599746,0.017,0.0231547014
416C1935,30,8,2019-05-27,10:20:00,22.8,23.38024452,23.16,23.63111782,31,52.18926643,0.034,0.02315814544
416C1935,30,8,2019-05-27,10:25:00,22.8,23.38006032,23.18,23.6309746,31,52.18253968,0.023,0.02315809524
416C1935,30,8,2019-05-27,10:30:00,22.81,23.3798794,23.2,23.63083783,31,52.1758172,0.029,0.02315994922
416C1935,30,8,2019-05-27,10:35:00,22.82,23.37970178,23.2,23.63070114,31,52.16909898,0.03,0.02316211929
416C1935,30,8,2019-05-27,10:40:00,22.84,23.37953061,23.23,23.63057406,31,52.16238503,0.023,0.02316206787
416C1935,30,8,2019-05-27,10:45:00,22.86,23.37936588,23.26,23.63045656,31,52.15567533,0.023,0.02316201649
416C1935,30,8,2019-05-27,10:50:00,22.88,23.37920761,23.27,23.63034231,30,52.14865293,0.019,0.02316069731
416C1935,30,8,2019-05-27,10:55:00,22.89,23.3790526,23.27,23.63022814,30,52.14163498,0.062,0.0231730038
416C1935,30,8,2019-05-27,11:00:00,22.86,23.37888818,23.27,23.63011403,30,52.13462148,0.039,0.0231780171
416C1935,30,8,2019-05-27,11:05:00,22.88,23.37873021,23.29,23.63000633,30,52.12761241,0.037,0.02318239392
416C1935,30,8,2019-05-27,11:10:00,22.91,23.37858183,23.31,23.62990503,29,52.12029123,0.032,0.02318518519
416C1935,30,8,2019-05-27,11:15:00,22.91,23.37843354,23.3,23.62980063,29,52.11297468,0.042,0.02319113924
416C1935,30,8,2019-05-27,11:20:00,22.87,23.3782727,23.26,23.62968364,29,52.10566276,0.059,0.02320246757
416C1935,30,8,2019-05-27,11:25:00,22.9,23.37812144,23.28,23.62957306,29,52.09835547,0.036,0.02320651486
416C1935,30,8,2019-05-27,11:30:00,22.89,23.37796712,23.27,23.62945937,28,52.09073664,0.051,0.02321530193
416C1935,30,8,2019-05-27,11:35:00,22.9,23.37781606,23.31,23.62935841,28,52.08312263,0.061,0.02322724399
416C1935,30,8,2019-05-27,11:40:00,22.91,23.37766825,23.32,23.62926066,28,52.07551343,0.074,0.02324328594
